model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date,model_type
IEM_Health-CovidProject,GB,Cases,2021-10-25,1,94482.6026086957,4043.95043478261,0,90438.6521739131,-0.559130434782609,1,108487,2021-10-30,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-10-25,1,4793.09304347826,1498.7452173913,3294.34782608696,0,-0.211304347826087,-0.8,8950,2021-10-30,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-10-25,1,28.5952173913044,4.03,24.5652173913044,0,-0.472173913043478,-0.98,43,2021-10-30,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-10-25,1,39.4308695652174,32.865652173913,6.56521739130435,0,0.223478260869565,-0.3,51,2021-10-30,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-10-25,1,16.8365217391304,11.8365217391304,0,5,0.136521739130435,0.4,29,2021-10-30,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-10-25,1,49.9986956521739,48.9986956521739,1,0,0.397391304347826,-0.1,23,2021-10-30,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-10-25,1,77.6182608695652,18.7052173913044,58.9130434782609,0,-0.298260869565217,-0.9,135,2021-10-30,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-10-25,2,11689.6082608696,1566.34739130435,10123.2608695652,0,-0.385217391304348,-0.95,18031,2021-11-06,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-10-25,2,33390.1856521739,6027.44652173913,27362.7391304348,0,-0.298260869565217,-0.9,55529,2021-11-06,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-10-25,2,6058.68739130435,2156.07869565217,3902.60869565217,0,-0.211304347826087,-0.8,11244,2021-11-06,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-10-25,2,147856.350869565,7523.65521739131,0,140332.695652174,-0.559130434782609,1,170670,2021-11-06,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-10-25,2,7931.66521739131,2424.92608695652,5506.73913043478,0,-0.211304347826087,-0.8,14843,2021-11-06,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-10-25,2,104.469130434783,7.12130434782609,97.3478260869565,0,-0.559130434782609,-1,135,2021-11-06,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-10-25,2,69.0726086956522,43.3334782608696,25.7391304347826,0,0.0495652173913044,-0.5,124,2021-11-06,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-10-25,2,18.5604347826087,12.9952173913043,5.56521739130435,0,0.136521739130435,-0.4,32,2021-11-06,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-10-25,2,64.0260869565217,62.9826086956522,0,1.04347826086957,0.397391304347826,0.1,24,2021-11-06,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-10-25,2,106.295652173913,27.6869565217391,78.6086956521739,0,-0.298260869565217,-0.9,190,2021-11-06,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-10-25,3,12470.9686956522,3304.40347826087,9166.5652173913,0,-0.211304347826087,-0.8,22689,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-10-25,3,88704.9043478261,8429.0347826087,80275.8695652174,0,-0.472173913043478,-0.98,129145,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-10-25,3,17875.3139130435,2658.35739130435,15216.9565217391,0,-0.385217391304348,-0.95,28584,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-10-25,3,125933.65173913,14903.9560869565,0,111029.695652174,-0.559130434782609,1,167439,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-10-25,3,9997.5547826087,4398.51130434783,5599.04347826087,0,-0.0373913043478261,-0.6,19360,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-10-25,3,223.835652173913,12.9226086956522,210.913043478261,0,-0.559130434782609,-1,291,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-10-25,3,208.464347826087,59.0295652173913,149.434782608696,0,-0.211304347826087,-0.8,383,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-10-25,3,16.9826086956522,14.5913043478261,2.39130434782609,0,0.223478260869565,-0.3,21,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-10-25,3,157.064782608696,85.2386956521739,0,71.8260869565217,-0.0373913043478261,0.6,288,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-10-25,3,208.642173913043,45.8160869565217,162.826086956522,0,-0.298260869565217,-0.9,365,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-10-25,4,18040.662173913,7863.01,10177.652173913,0,-0.0373913043478261,-0.6,35216,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-10-25,4,133700.096956522,13018.8360869565,120681.260869565,0,-0.385217391304348,-0.95,202881,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-10-25,4,60538.1069565217,3708.4547826087,56829.652173913,0,-0.472173913043478,-0.98,82902,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-10-25,4,57769.467826087,25205.5113043478,0,32563.9565217391,-0.211304347826087,0.8,103335,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-10-25,4,20388.5460869565,9235.85043478261,11152.6956521739,0,-0.0373913043478261,-0.6,39856,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-10-25,4,232.615652173913,25.9634782608696,206.652173913044,0,-0.385217391304348,-0.95,369,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-10-25,4,281.023043478261,85.7186956521739,195.304347826087,0,-0.211304347826087,-0.8,542,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-10-25,4,82.2778260869565,16.7126086956522,65.5652173913044,0,-0.298260869565217,-0.9,138,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-10-25,4,293.132173913043,129.132173913043,0,164,-0.211304347826087,0.8,512,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-10-25,4,625.941304347826,88.9847826086957,536.956521739131,0,-0.298260869565217,-0.9,1036,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-01,1,2590.98391304348,1552.28826086957,1038.69565217391,0,0.0495652173913044,-0.5,4792,2021-11-06,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-01,1,15644.5647826087,9617.13,0,6027.4347826087,0.0495652173913044,0.5,28329,2021-11-06,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-01,1,2510.90956521739,1713.38782608696,797.521739130435,0,0.0495652173913044,-0.5,4379,2021-11-06,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-01,1,56435.8647826087,4448.16913043478,0,51987.6956521739,-0.559130434782609,1,71801,2021-11-06,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-01,1,2213.16434782609,2050.07739130435,0,163.086956521739,0.310434782608696,0.2,2055,2021-11-06,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-01,1,49.9686956521739,6.36,43.6086956521739,0,-0.472173913043478,-0.98,75,2021-11-06,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-01,1,63.1295652173913,56.4339130434783,0,6.69565217391304,0.223478260869565,0.3,72,2021-11-06,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-01,1,11.8826086956522,10.9695652173913,0.91304347826087,0,0.310434782608696,-0.2,11,2021-11-06,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-01,1,100.13652173913,64.4408695652174,0,35.695652173913,0.0495652173913044,0.5,177,2021-11-06,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-01,1,56.4834782608696,38.3965217391304,0,18.0869565217391,0.0495652173913044,0.5,102,2021-11-06,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-01,2,3523.19217391304,3410.40956521739,0,112.782608695652,0.310434782608696,0.2,2224,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-01,2,15240.2773913044,14670.06,0,570.217391304348,0.310434782608696,0.2,10689,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-01,2,10309.25,2211.77173913044,8097.47826086957,0,-0.298260869565217,-0.9,17582,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-01,2,84918.027826087,9522.50608695652,0,75395.5217391304,-0.559130434782609,1,114061,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-01,2,8551.28695652174,4245.41739130435,0,4305.86956521739,-0.124347826086957,0.7,15509,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-01,2,133.700869565217,12.3965217391304,121.304347826087,0,-0.559130434782609,-1,190,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-01,2,87.8930434782609,84.8495652173913,3.04347826086957,0,0.310434782608696,-0.2,58,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-01,2,14.0530434782609,13.7052173913043,0,0.347826086956522,0.397391304347826,0.1,8,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-01,2,298.641739130435,91.424347826087,0,207.217391304348,-0.298260869565217,0.9,520,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-01,2,96.1260869565218,70.9086956521739,0,25.2173913043478,0.136521739130435,0.4,154,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-01,3,9535.84,8929.75304347826,0,606.086956521739,0.310434782608696,0.2,7794,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-01,3,27212.442173913,26580.3986956522,0,632.04347826087,0.397391304347826,0.1,14537,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-01,3,53023.0752173913,3342.11869565217,49680.9565217391,0,-0.559130434782609,-1,68152,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-01,3,106467.38173913,26639.4252173913,0,79827.9565217391,-0.472173913043478,0.98,168553,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-01,3,16189.6969565217,10794.61,0,5395.08695652174,0.0495652173913044,0.5,25965,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-01,3,112.275652173913,25.3191304347826,86.9565217391305,0,-0.211304347826087,-0.8,200,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-01,3,133.343043478261,132.734347826087,0.608695652173913,0,0.397391304347826,-0.1,14,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-01,3,52.6752173913044,16.0230434782609,36.6521739130435,0,-0.211304347826087,-0.8,97,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-01,3,537.734782608696,136.34347826087,0,401.391304347826,-0.385217391304348,0.95,876,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-01,3,150.106956521739,137.802608695652,12.304347826087,0,0.310434782608696,-0.2,145,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-01,4,25218.3734782609,22743.2430434783,0,2475.13043478261,0.223478260869565,0.3,24864,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-01,4,56869.5808695652,55204.7113043478,0,1664.86956521739,0.310434782608696,0.2,36066,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-01,4,108679.331304348,5423.72260869565,103255.608695652,0,-0.559130434782609,-1,137957,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-01,4,177612.782173913,65660.8691304348,0,111951.913043478,-0.298260869565217,0.9,286644,2021-11-27,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-01,4,41038.4426086957,29166.8773913044,0,11871.5652173913,0.0495652173913044,0.5,57708,2021-11-27,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-01,4,107.113913043478,60.3747826086957,46.7391304347826,0,0.0495652173913044,-0.5,207,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-01,4,226.341739130435,221.733043478261,4.60869565217391,0,0.397391304347826,-0.1,106,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-01,4,129.805652173913,21.4578260869565,108.347826086957,0,-0.298260869565217,-0.9,214,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-01,4,902.902173913044,222.989130434783,0,679.913043478261,-0.472173913043478,0.98,1362,2021-11-27,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-01,4,328.034347826087,287.903913043478,0,40.1304347826087,0.223478260869565,0.3,369,2021-11-27,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-08,1,4373.23739130435,2261.80260869565,0,2111.4347826087,-0.0373913043478261,0.6,8213,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-08,1,15118.4569565217,12218.5439130435,0,2899.91304347826,0.136521739130435,0.4,22174,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-08,1,6854.33304347826,2644.55043478261,4209.78260869565,0,-0.124347826086957,-0.7,12845,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-08,1,4040.47260869565,3452.21173913044,588.260869565217,0,0.223478260869565,-0.3,5220,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-08,1,6774.20217391305,3854.55,0,2919.65217391304,-0.0373913043478261,0.6,12120,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-08,1,15.154347826087,12.7195652173913,0,2.43478260869565,0.223478260869565,0.3,20,2021-11-13,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-08,1,89.1217391304348,86.9913043478261,0,2.1304347826087,0.397391304347826,0.1,49,2021-11-13,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-08,1,36.0304347826087,20.4652173913044,0,15.5652173913043,-0.0373913043478261,0.6,66,2021-11-13,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-08,1,235.301304347826,85.2578260869565,0,150.04347826087,-0.211304347826087,0.8,433,2021-11-13,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-08,1,72.6360869565217,72.5491304347826,0.0869565217391304,0,0.397391304347826,-0.1,2,2021-11-13,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-08,2,9426.70869565217,4718.36086956522,0,4708.34782608696,-0.0373913043478261,0.6,17258,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-08,2,26945.0086956522,21491.4869565217,0,5453.52173913044,0.136521739130435,0.4,39097,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-08,2,45645.6169565217,3566.79086956522,42078.8260869565,0,-0.559130434782609,-1,60031,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-08,2,21324.8847826087,5940.27608695652,15384.6086956522,0,-0.211304347826087,-0.8,38656,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-08,2,13744.0260869565,7375.85217391304,0,6368.17391304348,-0.0373913043478261,0.6,25202,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-08,2,142.058260869565,31.275652173913,0,110.782608695652,-0.385217391304348,0.95,230,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-08,2,169.52347826087,148.48,0,21.0434782608696,0.223478260869565,0.3,188,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-08,2,28.0647826086957,27.1517391304348,0.91304347826087,0,0.310434782608696,-0.2,17,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-08,2,445.379565217391,128.814347826087,0,316.565217391304,-0.298260869565217,0.9,761,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-08,2,230.583913043478,128.279565217391,102.304347826087,0,-0.0373913043478261,-0.6,439,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-08,3,20716.1630434783,11501.5108695652,0,9214.65217391304,-0.0373913043478261,0.6,36703,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-08,3,58403.8556521739,41539.6817391304,0,16864.1739130435,0.0495652173913044,0.5,95664,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-08,3,102427.636521739,5217.89739130435,97209.7391304348,0,-0.559130434782609,-1,126830,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-08,3,30933.49,12561.0552173913,18372.4347826087,0,-0.124347826086957,-0.7,59152,2021-11-27,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-08,3,35862.2304347826,16516.6652173913,0,19345.5652173913,-0.124347826086957,0.7,62288,2021-11-27,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-08,3,399.261304347826,83.4786956521739,0,315.782608695652,-0.472173913043478,0.98,603,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-08,3,288.214782608696,258.432173913043,0,29.7826086956522,0.223478260869565,0.3,295,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-08,3,59.1826086956522,38.0086956521739,21.1739130434783,0,0.0495652173913044,-0.5,107,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-08,3,796.864782608696,199.734347826087,0,597.130434782609,-0.385217391304348,0.95,1274,2021-11-27,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-08,3,233.226086956522,228.617391304348,4.60869565217391,0,0.397391304347826,-0.1,106,2021-11-27,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-08,4,63633.337826087,26766.337826087,0,36867,-0.211304347826087,0.8,104235,2021-12-04,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-08,4,150907.026521739,85721.5917391305,0,65185.4347826087,-0.124347826086957,0.7,251465,2021-12-04,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-08,4,165911.107826087,8578.97739130435,157332.130434783,0,-0.559130434782609,-1,218047,2021-12-04,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-08,4,33647.552173913,23927.5086956522,9720.04347826087,0,0.136521739130435,-0.4,56025,2021-12-04,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-08,4,83135.3304347826,37830.0260869565,0,45305.3043478261,-0.211304347826087,0.8,133682,2021-12-04,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-08,4,896.568260869565,228.611739130435,0,667.95652173913,-0.559130434782609,1,1325,2021-12-04,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-08,4,564.006956521739,491.572173913044,0,72.4347826086957,0.223478260869565,0.3,624,2021-12-04,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-08,4,132.111739130435,53.3726086956522,78.7391304347826,0,-0.0373913043478261,-0.6,261,2021-12-04,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-08,4,1046.49347826087,319.928260869565,0,726.565217391304,-0.385217391304348,0.95,1611,2021-12-04,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-08,4,429.054782608696,421.57652173913,0,7.47826086956522,0.397391304347826,0.1,172,2021-12-04,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-15,1,4207.63826086957,3897.76869565217,309.869565217391,0,0.310434782608696,-0.2,4027,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-15,1,21161.3973913044,14623.5713043478,0,6537.82608695652,0.0495652173913044,0.5,35604,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-15,1,26458.9817391304,4509.37304347826,21949.6086956522,0,-0.385217391304348,-0.95,42585,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-15,1,14513.2060869565,6200.51043478261,8312.69565217392,0,-0.124347826086957,-0.7,28098,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-15,1,7289.31652173913,5221.14260869565,0,2068.17391304348,0.136521739130435,0.4,11884,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-15,1,108.232608695652,35.1021739130435,0,73.1304347826087,-0.211304347826087,0.8,192,2021-11-20,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-15,1,502.877391304348,123.790434782609,0,379.086956521739,-0.298260869565217,0.9,829,2021-11-20,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-15,1,28.8217391304348,25.4304347826087,3.39130434782609,0,0.223478260869565,-0.3,34,2021-11-20,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-15,1,157.190869565217,94.5821739130435,0,62.6086956521739,0.0495652173913044,0.5,280,2021-11-20,mechanistic
IEM_Health-CovidProject,PL,Deaths,2021-11-15,1,183.938260869565,161.41652173913,22.5217391304348,0,0.223478260869565,-0.3,228,2021-11-20,mechanistic
IEM_Health-CovidProject,CZ,Cases,2021-11-15,2,6940.20043478261,6869.63521739131,70.5652173913044,0,0.397391304347826,-0.1,1623,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Cases,2021-11-15,2,54498.1256521739,28064.9082608696,0,26433.2173913044,-0.0373913043478261,0.6,97946,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Cases,2021-11-15,2,67019.22,7186.95913043478,59832.2608695652,0,-0.559130434782609,-1,97652,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Cases,2021-11-15,2,39763.6856521739,7474.12043478261,32289.5652173913,0,-0.298260869565217,-0.9,65462,2021-11-27,mechanistic
IEM_Health-CovidProject,PL,Cases,2021-11-15,2,26457.05,10611.6152173913,0,15845.4347826087,-0.211304347826087,0.8,46393,2021-11-27,mechanistic
IEM_Health-CovidProject,CZ,Deaths,2021-11-15,2,308.328260869565,75.85,0,232.478260869565,-0.298260869565217,0.9,499,2021-11-27,mechanistic
IEM_Health-CovidProject,DE,Deaths,2021-11-15,2,1088.34130434783,282.515217391304,0,805.826086956522,-0.385217391304348,0.95,1800,2021-11-27,mechanistic
IEM_Health-CovidProject,FR,Deaths,2021-11-15,2,66.8795652173913,36.9665217391304,29.9130434782609,0,-0.0373913043478261,-0.6,130,2021-11-27,mechanistic
IEM_Health-CovidProject,GB,Deaths,2021-11-15,2,322.166086956522,140.557391304348,0,181.608695652174,-0.124347826086957,0.7,579,2021-11-27,mechanistic
